change	date	client	desc
528586	2026/05/14	Design_Seokwan_work	[손석완][레벨] 시타델 도서관에서 점프로 들어가면 안 되는 구역 넘어가는 현상 수정. 아래 위치 부근의 블로킹 볼륨을 높여서 막음  / ExecTCmd MOV -244853.065572 260839.469586 2912.306094  / ExecTCmd MOV -243559.236242 260771.653178 2097.149958  / #change
528535	2026/05/14	Design_Seokwan_work	[손석완][레벨] 넥 버유 1~3단지 수정 중  / #changelist 유효성 검사 완료
528506	2026/05/14	Design_Seokwan_work	[손석완][레벨] 넥 지역 버려진 유적지 제작 중  / #changelist 유효성 검사 완료
528355	2026/05/13	Design_Seokwan_work	[레벨][손석완] 넥 지역 버려진 유적지 2단지 수정  / #changelist 유효성 검사 완료
528342	2026/05/13	Design_Seokwan_work	[손석완][레벨] 넥 지역 버려진 유적지 1~3단지 제작 중  / #changelist 유효성 검사 완료
527468	2026/05/12	Design_Seokwan_work	[손석완][레벨] 넥 지역 버려진 유적지 1~3단지  / #changelist 유효성 검사 완료
526245	2026/05/11	Design_Seokwan_work	[손석완][레벨] 넥 지역 버유 1, 2 단지 제작 중  / #changelist 유효성 검사 완료
524174	2026/05/08	Design_Seokwan_work	[손석완][레벨] 불필요 포인트 라이트 제거 ExecTCmd MOV 7185.150423 -767327.487935 7090.903846  / #changelist 유효성 검사 완료
523359	2026/05/06	Design_Seokwan_work	[손석완][레벨] 넥 지역 버려진 유적 1, 2 단지 추가  / #changelist 유효성 검사 완료
518762	2026/04/28	Design_Seokwan_work	[손석완][레벨] 올드타운 버려진 유적지 끌차 끌고 턱 올라가지는 문제 수정  / #changelist 유효성 검사 완료
516903	2026/04/24	Design_Seokwan_work	[손석완][레벨] 브워킵 프랍 들뜬 것들 수정  / #changelist 유효성 검사 완료
516347	2026/04/24	Design_Seokwan_work	[손석완][레벨] 브워킵 지역 들뜬 프랍 수정  / #changelist 유효성 검사 완료
516313	2026/04/24	Design_Seokwan_work	[손석완][레벨] 브워킵 지역 들뜬 프랍 붙이기  / #changelist 유효성 검사 완료
516273	2026/04/24	Design_Seokwan_work	[손석완][레벨] 올드타운 버유 02 수정 - 끌차 끌고 계단에 올라가지는 현상 수정  / #changelist 유효성 검사 완료
515853	2026/04/23	Design_Seokwan_work	[손석완][레벨] 피직스 머티리얼 PM_Rock으로 수정 - 발소리가 Dirt로 나오는 문제 수정  / #changelist 유효성 검사 완료
515083	2026/04/23	Design_Seokwan_work	[손석완][레벨] 최북단 2.0 버려진 유적지 도개교 사선 통제되게 수정  / #changelist 유효성 검사 완료
514208	2026/04/22	Design_Seokwan_work	[손석완][레벨] 웜워크 입구 실내용 미니맵 볼륨 신설 / #changelist 유효성 검사 완료
514171	2026/04/22	Design_Seokwan_work	[손석완][레벨] 올드타운 흉포한동물 뼈다구 어뷰징 문제로 동굴 속으로 넣어버림.  / #changelist 유효성 검사 완료
514122	2026/04/22	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 미니맵 볼륨 수정 / #changelist 유효성 검사 완료
513182	2026/04/21	Design_Seokwan_work	[손석완][레벨] 시타델 지하수로에서 "시타델"이라고 지역명 뜨는 문제 수정 - 2100041 subarea의 z값을 높임. / #changelist 유효성 검사 완료
505696	2026/04/10	Design_Seokwan_work	[손석완][레벨] 드레드포트 지역에 바위 밑둥 보이는 문제 수정  / #changelist 유효성 검사 완료  / #changelist 유효성 검사 완료
505509	2026/04/10	Design_Seokwan_work	[손석완][레벨] 크로우즈네스트 버유 1단지 점프로 벽 넘어가는 현상 수정  / #changelist 유효성 검사 완료  / #changelist 유효성 검사 완료
505345	2026/04/09	Design_Seokwan_work	[손석완][레벨] 크로우즈네스트 소형 콘텐츠 배치를 위한 가이드 액터 추가  / #changelist 유효성 검사 완료  / #changelist 유효성 검사 완료
496083	2026/03/30	Design_Seokwan_work	[손석완][레벨] 시타델 내부 데이터레이어 및 가젯 수정 - 브워킵 다녀온 후에 나와야 할 프랍들이 그 이전부터 나오는 현상 수정 -> 시타델 정상화된 상태를 다음의 퀘스트태스크가 완료된 시점으로 변경 213106330 일부 수정되지 �
495867	2026/03/30	Design_Seokwan_work	[손석완][레벨] 시타델 내부 데이터레이어 및 가젯 수정 - 브워킵 다녀온 후에 나와야 할 프랍들이 그 이전부터 나오는 현상 수정 -> 시타델 정상화된 상태를 다음의 퀘스트태스크가 완료된 시점으로 변경 213106330  (추가 작업-누�
495217	2026/03/27	Design_Seokwan_work	[손석완][레벨] 시타델 내부 데이터레이어 및 가젯 수정 - 브워킵 다녀온 후에 나와야 할 프랍들이 그 이전부터 나오는 현상 수정 -> 시타델 정상화된 상태를 다음의 퀘스트태스크가 완료된 시점으로 변경 213106330  (추가 작업)
494921	2026/03/27	Design_Seokwan_work	[손석완][레벨] 시타델 내부 데이터레이어 및 가젯 수정 - 브워킵 다녀온 후에 나와야 할 프랍들이 그 이전부터 나오는 현상 수정 -> 시타델 정상화된 상태를 다음의 퀘스트태스크가 완료된 시점으로 변경 213106330  / #changelist 유효
494868	2026/03/27	Design_Seokwan_work	[손석완][레벨] 시타델 내부 데이터레이어 수정 - 브워킵 다녀온 후에 나와야 할 프랍들이 그 이전부터 나오는 현상 수정  / #changelist 유효성 검사 완료
488182	2026/03/13	Design_Seokwan_work	[손석완][레벨] 내비모디파이어 볼륨 수정 - 최북단 투명벽 현상 수정  / #changelist 유효성 검사 완료
486275	2026/03/10	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 도서관 지하층에 거대 절벽 나오는 현상 수정 - 데이터레이어에 포함시킴  / #changelist 유효성 검사 완료
482134	2026/03/06	Design_Seokwan_work	[손석완][레벨] 올드타운 소형 콘텐츠 배치 가이드 액터 수정  / #changelist 유효성 검사 완료
482032	2026/03/06	Design_Seokwan_work	[손석완][레벨] 시타델 소형 콘텐츠 배치 가이드 액터 등록  / #changelist 유효성 검사 완료
481922	2026/03/06	Design_Seokwan_work	[손석완][레벨] 올드타운 소형 콘텐츠 배치 가이드 액터 추가  / #changelist 유효성 검사 완료
477061	2026/02/23	Design_Seokwan_work	[손석완][레벨] 경쟁형 PvE 목업 수정  / #changelist 유효성 검사 완료
471407	2026/02/06	Design_Seokwan_work	[손석완][레벨] 경쟁형 PvE 목업 작업  / #changelist 유효성 검사 완료
470080	2026/02/03	Design_Seokwan_work	[손석완][레벨] 경쟁형 PvE 목업 작업  / #changelist 유효성 검사 완료
469032	2026/02/03	Design_Seokwan_work	[손석완][레벨] 경쟁형 PvE 목업 작업  / #changelist 유효성 검사 완료
467302	2026/02/02	Design_Seokwan_work	[손석완][레벨] 경쟁형 PvE 목업 작업  / #changelist 유효성 검사 완료
467239	2026/02/02	Design_Seokwan_work	[손석완][레벨] 흉포한 동물에 깔린 파괴형 가젯, 그리핀 던전에 깔린 파괴형 가젯의 서버 Radius를 각각 300 > 50, 100으로 변경
466804	2026/01/30	Design_Seokwan_work	[손석완][레벨] 경쟁형 PvE 목업 작업  / #changelist 유효성 검사 완료
466521	2026/01/29	Design_Seokwan_work	[손석완][레벨] 경쟁형 PvE 하렌홀 목업  / #changelist 유효성 검사 완료
465925	2026/01/28	Design_Seokwan_work	[손석완][레벨] 최북단 지역 투명벽 현상 제거  / #changelist 유효성 검사 완료
465505	2026/01/27	Design_Seokwan_work	[손석완][레벨] 하렌홀 PvEvP 맵 목업 작업 중  / #changelist 유효성 검사 완료
464137	2026/01/22	Design_Seokwan_work	[손석완][레벨] 경쟁형 PvP 더미 몹 배치
464070	2026/01/22	Design_Seokwan_work	[손석완][레벨] 경쟁형 PvE 목업 작업
463843	2026/01/22	Design_Seokwan_work	[손석완][레벨] 걸쇠 달린 문bp의 insideedge bp를 분리하여 문 여는 시점에 카메라 너무 붙지 않게 수정  / #changelist 유효성 검사 완료
463826	2026/01/22	Design_Seokwan_work	[손석완][레벨] 최북단 전투 지역에 내비메시 끊겨서 몹이 접근 못하는 현상 수정, 데코용 가젯 비활성화 / #changelist 유효성 검사 완료
463142	2026/01/20	Design_Seokwan_work	[손석완][레벨] 라스트허스에 올라가선 안 되는 지붕에 블로킹 볼륨 추가  / #changelist 유효성 검사 완료
462425	2026/01/16	Design_Seokwan_work	[손석완][레벨] 시타델 도서관 내 End 상태에 대한 가젯들의 데이터레이어 설정. 시타델 내부 트리거 볼륨에 의해서 On/Off 처리, 지하에서 봤을 때 삐져나오는 가젯들은 프랍으로 교체
462296	2026/01/16	Design_Seokwan_work	[손석완][레벨] 정예은신처에 보스존 길막 용 문 가젯 추가  / #changelist 유효성 검사 완료
462197	2026/01/16	Design_Seokwan_work	[손석완][레벨] 브워킵 정예은신처 성문 가젯 추가
461783	2026/01/16	Design_Seokwan_work	[손석완][레벨] 브워킵 보스존 장막 사이즈 조절 - 가변 내비메쉬 생기게  / #changelist 유효성 검사 완료
461676	2026/01/15	Design_Seokwan_work	[손석완][레벨] 브워킵 세력은신처 장막 사이즈 조절 - 밑에 노란내비 생기게 수정  / #changelist 유효성 검사 완료
461611	2026/01/15	Design_Seokwan_work	[손석완][레벨] Undo //streamsMain/Main/Trunk/... changelist 461604
461604	2026/01/15	Design_Seokwan_work	[손석완][레벨] 브워킵 세력은신처 가젯이 노란 내비메시 생성하게 사이즈 조절  / #changelist 유효성 검사 완료
461433	2026/01/15	Design_Seokwan_work	[손석완][레벨] 스톰스엔드 버려진 유적지 수정 - 지하1층 물 깊이 얕게 하고, 복귀로 추가. 잘 안 보이는 곳에 화로 추가. 낑기거나 빠지는 곳 수정.  / #changelist 유효성 검사 완료
461216	2026/01/14	Design_Seokwan_work	[손석완][레벨] 퀸즈크라운 가는 길에 내비메시 끊겨져 있는 부분 수정  / #changelist 유효성 검사 완료
461091	2026/01/14	Design_Seokwan_work	[손석완][레벨] 전투공간에서 내비메쉬 끊어진 곳 수정  / #changelist 유효성 검사 완료
461024	2026/01/14	Design_Seokwan_work	[손석완][레벨]크로우즈네스트 버려진유적 01 3회 연속 점프 구간 수정 -> 2회 점프로  / #changelist 유효성 검사 완료
461010	2026/01/14	Design_Seokwan_work	[손석완][레벨] 크로우즈네스트 버려진유적지 02 - 외곽 성벽에 추락 시 회복루트 추가  / #changelist 유효성 검사 완료
460960	2026/01/14	Design_Seokwan_work	[손석완][레벨] 걸쇠가 있는 문의 걸쇠 있는 쪽 인터랙션 스피어 축소 - 걸쇠 딸 때의 어색함 줄이기 위함. / #changelist 유효성 검사 완료
460709	2026/01/13	Design_Seokwan_work	[손석완][레벨] 최북단 2.0 버려진 유적지 도개교 사선 정밀하게 막음.  / #changelist 유효성 검사 완료
460633	2026/01/13	Design_Seokwan_work	[손석완][레벨] 크네 버유 바닷가 쪽 환경박스 추가 / #changelist 유효성 검사 완료
460391	2026/01/12	Design_Seokwan_work	[손석완][레벨] 스톰랜드 버려진 유적지 실내 어두운 곳 환경볼륨 추가  / #changelist 유효성 검사 완료
459565	2026/01/12	Design_Seokwan_work	[손석완][레벨] 스톰랜드 조도 낮은 실내 환경 박스 추가 - 버려진 유적지, 서브퀘용 동굴  / #changelist 유효성 검사 완료
457656	2026/01/07	Design_Seokwan_work	[손석완][레벨] 시타델 레벨 가젯 데이터 최신화
457111	2026/01/05	Design_Seokwan_work	[손석완][레벨] 브워킵 절벽에 나무 폴리지 파묻힌 것 미세 수정  / #changelist 유효성 검사 완료
456571	2025/12/31	Design_Seokwan_work	[손석완][레벨] 브워킵 공중에 뜬 프랍 수정 / #changelist 유효성 검사 완료
308715	2025/01/03	Design_Seokwan_work	[손석완][레벨] 최북단 말도적단 앞 지하실 입구 수정  / - 풀제거  / - 고업 BP 위치 수정  / #changelist 유효성 검사 완료
308395	2025/01/03	Design_Seokwan_work	[손석완][레벨] 크로우즈 네스트 까마귀 전서구 위치 수정  / - 가이드 액터에 설명 보강  / - 위치 보강  / #changelist 유효성 검사 완료
307196	2025/01/02	Design_Seokwan_work	[손석완][레벨] 크네 까마귀 전서구 콘텐츠 위치 지정  / - 신규 위치 지정  / - 위치에 레벨 기믹 콘텐츠 보강  / #changelist 유효성 검사 완료
306941	2025/01/02	Design_Seokwan_work	[손석완][레벨] 선다운퍼치 마을 게시판 제거 / - 현상수배 게시판 프랍 삭제 / - 게시판 자리에 볼팅 펜스 연장 / https://jira.nmn.io/browse/NNT-10529 / #changelist 유효성 검사 완료
306663	2024/12/31	Design_Seokwan_work	[손석완][레벨] 까마귀 전서구 콘텐츠 위치 지정  / - 레벨가이드 액터 추가  / - 레벨 기믹 추가  / - 콘텐츠를 만들기 위한 일부 배경 수정 및 추가  / - 불필요 가이드 액터 삭제  / #changelist 유효성 검사 완료
306340	2024/12/30	Design_Seokwan_work	[손석완][레벨] 크로우즈네스트 세력은신처 가이드 액터 수정  / - 포로 표시용 마네킹 추가  /  - 불필요 가이드액터 삭제  / #changelist 유효성 검사 완료
305823	2024/12/27	Design_Seokwan_work	[손석완][레벨] 크로우즈네스트 세력은신처 목업 수정  / - 마네킹 배치  / - 불필요 목업 액터 삭제  / #changelist 유효성 검사 완료
305625	2024/12/26	Design_Seokwan_work	[손석완][레벨] 점령된 구역 Subarea 볼륨 좌표 수정 / - 로즈워터 외곽 몬스터들 추적 범위 디테일 세팅 / https://jira.nmn.io/browse/NNT-11762
305618	2024/12/26	Design_Seokwan_work	[손석완][레벨] NPC 스폰 데이터 재 추출 / - 이전 리비전에서 모든 데이터가 지워진 상태로 업로드된 것 복원
305602	2024/12/26	Design_Seokwan_work	[손석완][레벨] 점령된 구역 NPCSpawn 데이터 수정 / - 로즈워터 외곽 몬스터들 추적 범위 디테일 세팅 / https://jira.nmn.io/browse/NNT-11762
305579	2024/12/26	Design_Seokwan_work	[손석완][레벨] 로즈워터 체이스 볼륨 수정 / - 하이가든 점령된 구역의 추적 볼륨을 디테일하게 수정 / https://jira.nmn.io/browse/NNT-11762
305545	2024/12/26	Design_Seokwan_work	[손석완][레벨] 최북단 2.0 버려진 유적지 끼이는 곳 수정  /  - 목각 하나 덧대서 떨어지는 상황 원천 봉쇄  / https://jira.nmn.io/browse/PROJECTT-25503  / #changelist 유효성 검사 완료
304932	2024/12/20	Design_Seokwan_work	[손석완][레벨] 혼우드성 남쪽 버려진 유적지 끌차 구역 수정  / - 끌차 레일 세부 조정  / - 끌차 레일 부근 바닥 타일 위치 세부 조정  / - 끌차 구역 고업 박스 위치 세부 조정  / https://jira.nmn.io/browse/NNT-11179  / #changelist 유효성 검사
303805	2024/12/18	Design_Seokwan_work	[손석완][레벨] 최북단 2.0 버려진 유적 수정  / - 눈더미 프랍이 너무 높아져서 벽화 조각에 인터랙션이 가능한 문제 수정  / #changelist 유효성 검사 완료
303448	2024/12/17	Design_Seokwan_work	[손석완][레벨] 크로우즈네스트 세력은신처 가이드 액터 정비  / - 불필요 가이드 액터 삭제  / - 가이드 액터 위치 이동  / - 화살표 가이드 추가  / #changelist 유효성 검사 완료
302906	2024/12/16	Design_Seokwan_work	[손석완][레벨] 최북단 2.0 웨이포인트 퀘스트 조건 추가  / - 시스템 변경에 따른 길찾기 기능 해금 조건 수정  / https://jira.nmn.io/browse/PROJECTT-24319  / #changelist 유효성 검사 완료
302122	2024/12/12	Design_Seokwan_work	[손석완][레벨] 시타델 하수도 수정  / - 하수로 RiverTool 높이값 너무 내려간 것 원복  / - 문 열리는 지점에 흙 쌓인거 미세 조정  / https://jira.nmn.io/browse/PROJECTT-24974  / #changelist 유효성 검사 완료
302119	2024/12/12	Design_Seokwan_work	[손석완][레벨] 올드타운 양조장 수정  / - 점프 구간에서 불합리함 해소하기 위한 전반적 구조 수정  / https://jira.nmn.io/browse/PROJECTT-24629  / #changelist 유효성 검사 완료
302054	2024/12/12	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 가젯 수정 / - 보물창고 막고 있는 파괴형 가젯을 돌벽으로 변경 / #changelist 유효성 검사 완료
302040	2024/12/12	Design_Seokwan_work	[손석완][레벨] 세력은신처 고업 액터 수정  / - 컴포넌트 중 우드 판넬 하나 삐져나온 것들 삭제  / #changelist 유효성 검사 완료
302037	2024/12/12	Design_Seokwan_work	[손석완][레벨] 올드타운 세력은신처 각종 볼륨 조절 / - 서브에리어 볼륨 조정하여 미니맵 변경 시점 싱크 정밀화 / - 데이터레이어 볼륨 조정하여 도서관으로 입장하기 전 외부 프랍 꺼지는 현상 수정 / - 도서관 문 BP 2개 fix 옵�
301627	2024/12/11	Design_Seokwan_work	[손석완][레벨] 콜리전 빠진 책장 프랍 수정  / - 책장 프랍 콜리전 상태 Default로 변경  / - 해당 책장 위치에 블로킹 볼륨 추가  / https://jira.nmn.io/browse/PROJECTT-24631  / #changelist 유효성 검사 완료
301623	2024/12/11	Design_Seokwan_work	[손석완][레벨] 올드타운 버려진 유적지 학자의 성채 버그 수정  / - 등짐 밟고 올라가야 하는 부분의 고업 BP 스케일 조절  / https://jira.nmn.io/browse/PROJECTT-24630  / #changelist 유효성 검사 완료
